,adult_main,budget_main,id_main,release_date_main,revenue_main,runtime_main,original_language_main,Action_genre_main,Adventure_genre_main,Animation_genre_main,Comedy_genre_main,Crime_genre_main,Documentary_genre_main,Drama_genre_main,Family_genre_main,Fantasy_genre_main,History_genre_main,Horror_genre_main,Music_genre_main,Mystery_genre_main,Romance_genre_main,Science Fiction_genre_main,TV Movie_genre_main,Thriller_genre_main,War_genre_main,Western_genre_main,collection_popularity_coll_details,popularity_crew,0_gender_crew,1_gender_crew,2_gender_crew,3_gender_crew,Directing_relevance_crew,popularity_crew_2,0_gender_crew_2,1_gender_crew_2,2_gender_crew_2,3_gender_crew_2,Directing_relevance_crew_2,popularity_crew_3,0_gender_crew_3,1_gender_crew_3,2_gender_crew_3,3_gender_crew_3,Directing_relevance_crew_3,popularity_cast,2_gender_cast,1_gender_cast,0_gender_cast,3_gender_cast,Acting_relevance_cast,popularity_cast_2,2_gender_cast_2,1_gender_cast_2,0_gender_cast_2,3_gender_cast_2,Acting_relevance_cast_2,popularity_cast_3,2_gender_cast_3,1_gender_cast_3,0_gender_cast_3,3_gender_cast_3,Acting_relevance_cast_3,popularity_cast_4,2_gender_cast_4,1_gender_cast_4,0_gender_cast_4,3_gender_cast_4,Acting_relevance_cast_4,popularity_cast_5,2_gender_cast_5,1_gender_cast_5,0_gender_cast_5,3_gender_cast_5,Acting_relevance_cast_5
7045,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417
7047,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417
7049,False,45000000.0,7737.0,9/20/2007,148412065.0,94.0,en,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.700166666666666,1.096,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.227,1.0,0.0,0.0,0.0,1.0,11.248,0.0,1.0,0.0,0.0,1.0,6.801,1.0,0.0,0.0,0.0,1.0,2.181,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7050,False,80000000.0,508935.0,8/14/2020,460919368.0,147.0,zh,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.211,1.0,0.0,0.0,0.0,1.0,4.486,1.0,0.0,0.0,0.0,1.0,3.332,1.0,0.0,0.0,0.0,1.0,3.74,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7051,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417
7052,False,30000000.0,11025.0,5/7/2004,21289826.0,91.0,en,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92,0.0,1.0,0.0,0.0,1.0,4.417,1.0,0.0,0.0,0.0,1.0,2.012,1.0,0.0,0.0,0.0,1.0,2.749,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7053,False,5000000.0,331588.0,10/5/2015,97798.0,99.0,en,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.465,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.092,0.0,1.0,0.0,0.0,1.0,3.768,0.0,1.0,0.0,0.0,1.0,6.741,1.0,0.0,0.0,0.0,1.0,7.401,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7054,False,2000000.0,250124.0,8/7/2015,1477002.0,98.0,en,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.664,0.0,1.0,0.0,0.0,1.0,9.668,1.0,0.0,0.0,0.0,1.0,8.565,1.0,0.0,0.0,0.0,1.0,1.4,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7056,False,20000000.0,10678.0,3/7/2003,132675402.0,105.0,en,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.493,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.91,0.0,1.0,0.0,0.0,1.0,4.417,1.0,0.0,0.0,0.0,1.0,3.842,0.0,1.0,0.0,0.0,1.0,8.392,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7058,False,8000000.0,103332.0,7/25/2012,9128263.0,104.0,en,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.652,0.0,0.0,1.0,0.0,1.0,0.997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.006,0.0,1.0,0.0,0.0,1.0,4.714,1.0,0.0,0.0,0.0,1.0,5.015,0.0,1.0,0.0,0.0,1.0,6.565,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7060,False,14000000.0,10998.0,9/11/1987,320145693.0,119.0,en,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.494,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.768,0.0,1.0,0.0,0.0,1.0,10.244,0.0,1.0,0.0,0.0,1.0,1.684,0.0,1.0,0.0,0.0,1.0,2.168,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7063,False,800000.0,38542.0,9/12/2009,867714.0,100.0,en,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,1.467,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.07,1.0,0.0,0.0,0.0,1.0,6.145,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7064,False,50000000.0,10586.0,10/11/1996,38619405.0,109.0,en,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.705,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.043,1.0,0.0,0.0,0.0,1.0,6.627,1.0,0.0,0.0,0.0,1.0,3.147,1.0,0.0,0.0,0.0,1.0,5.921,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7065,False,70000000.0,6068.0,6/12/1998,164839294.0,98.0,en,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.689,0.0,1.0,0.0,0.0,1.0,3.247,1.0,0.0,0.0,0.0,1.0,12.426,0.0,1.0,0.0,0.0,1.0,4.424,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7067,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417
7068,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417
7070,False,1500000.0,310888.0,8/26/2016,6512004.0,80.0,en,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.179,0.0,1.0,0.0,0.0,1.0,1.994,0.0,1.0,0.0,0.0,1.0,3.179,0.0,0.0,1.0,0.0,1.0,1.4,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7071,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417
7072,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417
7073,False,20000000.0,442065.0,1/23/2020,3364426.0,110.0,en,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.527,1.0,0.0,0.0,0.0,1.0,6.221,1.0,0.0,0.0,0.0,1.0,8.04,1.0,0.0,0.0,0.0,1.0,28.712,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7075,False,35000000.0,14175.0,3/25/2005,61746888.0,76.0,en,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,0.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.736,1.0,0.0,0.0,0.0,1.0,9.063,1.0,0.0,0.0,0.0,1.0,6.506,1.0,0.0,0.0,0.0,1.0,2.294,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7076,False,6000000.0,283587.0,9/11/2015,9077700.0,137.0,en,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,3.413,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.697,1.0,0.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,1.0,0.6,1.0,0.0,0.0,0.0,1.0,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7081,False,28000000.0,11141.0,4/4/2004,30016165.0,90.0,en,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.227,0.0,1.0,0.0,0.0,1.0,6.207,1.0,0.0,0.0,0.0,1.0,4.048,0.0,1.0,0.0,0.0,1.0,4.831,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7085,False,85000000.0,1247.0,12/11/2006,100266865.0,167.0,en,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239,0.0,1.0,0.0,0.0,1.0,7.326,1.0,0.0,0.0,0.0,1.0,2.803,0.0,1.0,0.0,0.0,1.0,8.225,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7086,False,40000000.0,25132.0,8/21/2009,28972508.0,89.0,en,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,4.669,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.088,1.0,0.0,0.0,0.0,1.0,5.951,0.0,1.0,0.0,0.0,1.0,2.738,1.0,0.0,0.0,0.0,1.0,0.6,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7088,False,40000000.0,820.0,12/20/1991,205405498.0,189.0,en,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,3.864,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.354,1.0,0.0,0.0,0.0,1.0,10.693,1.0,0.0,0.0,0.0,1.0,4.065,1.0,0.0,0.0,0.0,1.0,10.428,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7090,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417
7093,False,30000.0,553141.0,4/5/2019,44652.0,72.0,en,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.62,1.0,0.0,0.0,0.0,1.0,0.828,0.0,1.0,0.0,0.0,1.0,0.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7094,False,20000000.0,10428.0,9/14/1995,7563728.0,107.0,en,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239,0.0,1.0,0.0,0.0,1.0,2.272,1.0,0.0,0.0,0.0,1.0,15.123,1.0,0.0,0.0,0.0,1.0,1.504,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7097,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417
7098,False,35000000.0,11667.0,12/23/1994,99423521.0,102.0,en,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.111,1.0,0.0,0.0,0.0,1.0,5.513,0.0,1.0,0.0,0.0,1.0,4.054,1.0,0.0,0.0,0.0,1.0,1.935,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
7099,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417,32537975.0708417
7100,False,16500000.0,11093.0,12/19/2003,16942795.0,126.0,en,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.6,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.629,1.0,0.0,0.0,0.0,1.0,3.444,1.0,0.0,0.0,0.0,1.0,4.831,0.0,1.0,0.0,0.0,1.0,3.291,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
